Klasse,minimumSteigungWert1,maximumSteigungWert1,minimumSenkungWert1,maximumSenkungWert1,steigungA1,steigungB1,steigungC1,senkungA1,senkungB1,senkungC1,mittelA1,mittelB1,mittelC1,gesamtA1,gesamtB1,gesamtC1,fftAnfangMedian1,fftAnfangMittel1,fftAnfangPSD1,fftMitteMedian1,fftMitteMittel1,fftMittePSD1,fftEndeMedian1,fftEndeMittel1,fftEndePSD1,fftGesamtMedian1,fftGesamtMittel1,fftGesamtPSD1,mittelwert1,signalstärke1,varianz1,standardabweichung1,energie1,kurtosis1,schiefe1,zeroCrossings1,laenge1,maximalwert1,minimalwert1,minimumSteigungWert2,maximumSteigungWert2,minimumSenkungWert2,maximumSenkungWert2,steigungA2,steigungB2,steigungC2,senkungA2,senkungB2,senkungC2,mittelA2,mittelB2,mittelC2,gesamtA2,gesamtB2,gesamtC2,fftAnfangMedian2,fftAnfangMittel2,fftAnfangPSD2,fftMitteMedian2,fftMitteMittel2,fftMittePSD2,fftEndeMedian2,fftEndeMittel2,fftEndePSD2,fftGesamtMedian2,fftGesamtMittel2,fftGesamtPSD2,mittelwert2,signalstärke2,varianz2,standardabweichung2,energie2,kurtosis2,schiefe2,zeroCrossings2,laenge2,maximalwert2,minimalwert2
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,87.28243263391947,260.79282954912367,92.36180457579876,297.17438696487375,267.1584614593598,-63.54509935503154,5.16997207993802,86.3301438378819,62.43526141631082,-4.734594121906497,86.3301438378819,62.43526141631082,-4.734594121906497,86.3301438378819,62.43526141631082,-4.734594121906497,1.0,0.8621581941867705,1063131.5517251997,0.0,0.355607024688987,3924609.85142587,0.0,0.0,0.0,0.0,0.0,0.0,-367.0874006,3045.0415734090634,60370.729506573734,245.70455735816896,722739.1852640695,-1.4890379473530186,0.24100028011267752,1.0,15.0,27.79541,-681.4911
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,74.46946340781665,271.8464449737918,111.47824749670173,265.58228904476215,151.81353691817003,27.394004630758843,-1.8324298144563649,151.81353691817003,27.394004630758843,-1.8324298144563649,151.81353691817003,27.394004630758843,-1.8324298144563649,151.81353691817003,27.394004630758843,-1.8324298144563649,0.0,0.7477491058158632,784996.7368337766,0.0,0.35732816622736263,2835355.880426014,0.0,0.0,0.0,0.0,0.0,0.0,-194.06433194736837,3704.2375161346326,136368.61836102014,369.281218532733,805892.268664886,-1.3870884743143777,0.3682667555877892,2.0,19.0,403.33557,-634.66187
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,94.97307645713647,513.4581667746701,83.25134510198679,629.9756288900469,-60.68434392413201,154.87520940564468,-9.920503266396494,-60.68434392413201,154.87520940564468,-9.920503266396494,-60.68434392413201,154.87520940564468,-9.920503266396494,-60.68434392413201,154.87520940564468,-9.920503266396494,1.0,1.1055859261518652,1380103.8427559033,0.0,0.0,3207288.67553682,0.0,0.0,0.0,0.0,0.0,0.0,461.4503915,5312.651574952791,417725.64658769994,646.3169861513002,2451881.8524985593,-1.4892761716862501,0.4102691596273332,2.0,16.0,1534.9915,-288.93127
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.23903969129036,245.7953934257075,77.49083368502721,281.6955646309285,294.5998514520991,-4.339929580688477,-4.339929580688477,0.0,0.0,0.0,101.0156714703669,-2.4427573986800226,0.017967996197538166,0.0,0.0,0.0,29.0,38.00927957331752,2.513095676812359E8,0.0,0.0,372823.3842340226,0.0,0.0,0.0,29.0,39.61200954884574,6.004123346738284E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.528896325915408,233.27142251234972,71.87556417032742,247.67856601495782,265.85764150391327,-1.7526512145996094,-1.7526531219482422,265.85764150391327,-1.7526512145996094,-1.7526531219482422,265.85764150391327,-1.7526512145996094,-1.7526531219482422,265.85764150391327,-1.7526512145996094,-1.7526531219482422,21.0,33.545439630220855,2.5867323203062665E8,0.0,0.0,131149.727488876,0.0,0.0,0.0,0.0,0.0,0.0,-8.069229259236105,6688.464180768982,21510.852013837564,146.66578337784708,769328.039740135,6.279324310536133,1.3294783185865375,11.0,144.0,655.81055,-392.86194
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,96.02071986927251,364.51792591827353,193.51830948687265,396.98765986360144,361.99107045998403,-5.847886861508229,0.027166323130728642,361.99107045998403,-5.847886861508229,0.027166323130728642,361.99107045998403,-5.847886861508229,0.027166323130728642,361.99107045998403,-5.847886861508229,0.027166323130728642,23.0,35.27038944927235,4.685130613024586E9,0.0,0.0,0.0,1.0,0.8288226188015944,3.808858968906141E7,0.0,0.0,0.0,-5.105162136197926,25868.969190752206,142330.8294439935,377.26758334634786,6778669.0458692,0.5803668783158344,0.2089870833599794,9.0,192.0,1042.3279,-906.4728
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.664421848440636,229.45719675921978,81.11979114468627,246.07805830205524,62.20882529025471,26.803656364311735,-1.3851047264009289,62.20882529025471,26.803656364311735,-1.3851047264009289,62.20882529025471,26.803656364311735,-1.3851047264009289,62.20882529025471,26.803656364311735,-1.3851047264009289,1.0,1.7186207605624118,1.6175938848318523E7,0.0,0.0,52399.46991558302,0.0,0.0,0.0,0.0,0.0,0.0,11.039515238095204,2959.902603452217,104129.79930200726,322.69149245371693,517790.9510153779,-0.7113212029402338,0.7727248950867202,2.0,21.0,693.47534,-342.30652
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,82.57107044879,310.4273259092201,87.53802449855654,337.0342735118546,315.99937956248186,-81.85498323202341,6.873342074225235,117.8765518595726,78.00507191224563,-7.924082613164778,315.99937956248186,-81.85498323202341,6.873342074225235,117.8765518595726,78.00507191224563,-7.924082613164778,1.0,1.4343511158857023,77847.23706248873,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.33092958333333,2553.267567440466,123798.88265286047,351.8506539042673,653920.2560670199,-1.6524768629369582,0.12448452841678846,1.0,12.0,840.3076,-139.78271
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.26452926711569,179.7441755773916,78.31759258584083,209.41956507460668,55.4393947375533,-0.3306550943543165,9.538445038626032E-4,55.4393947375533,-0.3306550943543165,9.538445038626032E-4,55.4393947375533,-0.3306550943543165,9.538445038626032E-4,55.4393947375533,-0.3306550943543165,9.538445038626032E-4,45.0,67.21295018959609,8.999752150270298E8,0.0,0.0,486511.36966346897,0.0,0.0,0.0,0.0,0.0,0.0,-3.104117119650869,16137.712622108604,13529.802587131235,116.31767959829338,1351434.1547564683,3.1922091339544494,0.7071886671753198,44.0,401.0,466.27808,-341.09802
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,149.2596319978262,408.9223785262586,50.471488705265486,490.04623390235054,327.91905884511016,3.0419786351109224,-0.11908538130248658,327.91905884511016,3.0419786351109224,-0.11908538130248658,327.91905884511016,3.0419786351109224,-0.11908538130248658,327.91905884511016,3.0419786351109224,-0.11908538130248658,6.0,8.425794926778432,4.5554344675073224E8,0.0,0.0,2381308.21894144,1.0,0.8563975498678448,5.210508476245843E7,0.0,0.0,0.0,-7.555389197727268,14039.16203062656,493056.636265763,702.1799173045061,5385890.794208862,-1.1748928896868873,-0.114870073565316,5.0,44.0,1146.46,-1150.3876
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.60787212287763,240.71927069364546,118.68490862630662,260.8770934667347,99.88660270160199,15.555010889669006,-0.6826595708469476,99.88660270160199,15.555010889669006,-0.6826595708469476,99.88660270160199,15.555010889669006,-0.6826595708469476,99.88660270160199,15.555010889669006,-0.6826595708469476,2.0,1.9763982513893608,2626643.737458694,0.0,0.0,0.0,1.0,0.8731318932250945,1.7320358858302157E7,0.0,0.0,0.0,102.14857182608694,3642.1165468578292,109599.5933990878,331.0582930528818,658569.7510129568,-1.2000670799308895,0.03961454827766016,1.0,23.0,714.5233,-416.83044
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.81131514812247,166.25395809767372,66.08951769137974,202.02512213427238,119.3379208137419,-1.3054083498654503,0.004855238031479796,119.3379208137419,-1.3054083498654503,0.004855238031479796,119.3379208137419,-1.3054083498654503,0.004855238031479796,119.3379208137419,-1.3054083498654503,0.004855238031479796,1.0,1.8480058435314153,2.5136536420260306E7,0.0,0.3569239759625685,1219382.1838483396,23.0,34.62658710148022,4.215585403566181E8,0.0,0.0,0.0,-5.4033904589099535,11354.327036727156,19264.19980705869,138.79553237427598,1018432.6890916663,1.6934391846966923,0.6244750601307248,18.0,211.0,514.92004,-324.98474
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,184.19402323641373,539.8530846220535,129.82564053782255,669.5372685724335,206.40608936181206,42.26981915037152,-1.5201184711464641,206.40608936181206,42.26981915037152,-1.5201184711464641,206.40608936181206,42.26981915037152,-1.5201184711464641,206.40608936181206,42.26981915037152,-1.5201184711464641,3.0,3.9270924287792477,4.1172669880958104E8,0.0,0.0,5175597.108537576,1.0,0.8533302650221638,9.435377368622531E7,0.0,0.0,0.0,-27.32170940740734,10983.41629703427,776268.4290048232,881.0609678137054,5158160.450722186,-1.2021730761214784,0.37558110672945694,1.0,27.0,1564.1968,-1191.6779
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.56435041868727,208.7297860823092,43.36407797777841,232.33481045327198,244.5996266694808,8.164248717599321,-1.455620525992117,244.5996266694808,8.164248717599321,-1.455620525992117,244.5996266694808,8.164248717599321,-1.455620525992117,244.5996266694808,8.164248717599321,-1.455620525992117,1.0,1.2592102347924976,161409.13019835687,0.0,0.0,0.0,2.0,2.596775391387408,1.1629237983945418E7,2.0,3.6554712270523746,8.070460477548184E7,-208.72829169130432,3876.6125062697583,92624.60941108284,304.3429141791917,766926.2063725896,-1.2964825191971945,0.41729630905157,2.0,23.0,373.12317,-553.99475
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.99398853833034,241.18133088179587,105.90938913293985,306.85859189511217,91.10227457806377,34.81298785976344,-1.7788910554476054,91.10227457806377,34.81298785976344,-1.7788910554476054,91.10227457806377,34.81298785976344,-1.7788910554476054,91.10227457806377,34.81298785976344,-1.7788910554476054,2.0,2.0779336051381834,1.3740269258390365E7,0.0,0.3584857861640774,4400703.2864213595,0.0,0.0,0.0,0.0,0.0,0.0,322.20807880952384,4118.457888466079,74566.5529456967,273.06876962717047,913983.9154535473,-0.9177005190662952,-0.5597642191129252,1.0,21.0,692.569,-206.35071
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.12680367572776,267.48934425751787,73.79393330927181,298.3862196967398,313.0179384633335,-4.832368850708008,-4.832370758056641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8464933259384666,2.725570291620657E7,0.0,0.0,476448.77605223615,1.0,0.8668824081994463,2.0373386706091538E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.168007940635245,184.73910553076274,70.34832062484872,221.4526033528353,74.39381708396934,15.66687724847003,-0.6723985039283669,74.39381708396934,15.66687724847003,-0.6723985039283669,74.39381708396934,15.66687724847003,-0.6723985039283669,74.39381708396934,15.66687724847003,-0.6723985039283669,1.0,1.7876415727499106,1.8357801619616427E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.022824971999984,3265.15593313518,87202.04026814141,295.2999157943351,524901.771712646,-1.1229877313430734,0.4559341850712339,2.0,25.0,566.0797,-338.07678
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.49330125678397,244.07195857817666,93.86963179273495,273.98992274265703,103.49184325900205,61.685553326328545,-5.912666642714463,103.49184325900205,61.685553326328545,-5.912666642714463,103.49184325900205,61.685553326328545,-5.912666642714463,103.49184325900205,61.685553326328545,-5.912666642714463,0.0,0.8129379509201571,582028.5288901249,0.0,0.0,712563.1216210116,1.0,0.828887697127345,1.7231267284984417E7,1.0,1.714010667581406,4.626473770958489E7,-331.30610569230765,2313.6338050911763,49623.70706098523,222.76379207803325,503025.12574737566,-1.8036073362355534,-0.09181867446240918,0.0,13.0,-30.111694,-630.83496
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.88092117233556,626.7015563275002,115.97033725389899,742.9880051827489,185.7830700431573,-0.17975143016190032,0.051209425766580274,185.7830700431573,-0.17975143016190032,0.051209425766580274,185.7830700431573,-0.17975143016190032,0.051209425766580274,185.7830700431573,-0.17975143016190032,0.051209425766580274,12.0,17.53674375258215,9.14104209941555E8,0.0,0.0,5924904.14947876,0.0,0.0,0.0,0.0,0.0,0.0,48.100001711842104,20953.21387539217,414106.7507563167,643.5112670002886,7802318.396256925,-0.10023524956996832,0.38800504302478267,7.0,76.0,1770.044,-1120.9808
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.758724784343116,504.6406738243927,251.79869689773582,551.8242163155471,548.9407383840455,0.0,0.0,548.9407383840455,0.0,0.0,0.0,0.0,0.0,548.9407383840455,0.0,0.0,1.0,0.9855146816171532,1.5263120378487302E7,0.0,NaN,0.0,0.0,0.0,0.0,1.0,1.8702854241791647,2.3321685325987548E8,638.9923140714284,4800.039492881108,212683.97483035905,461.17672841369506,2017616.5146819113,-0.633753209092121,-0.4173934681494281,1.0,14.0,1329.0436,-341.50085
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,146.7594973650272,907.9013303668482,123.7954276909135,963.0775011862216,97.36746425403817,46.72514166495955,-1.1654284670273611,97.36746425403817,46.72514166495955,-1.1654284670273611,97.36746425403817,46.72514166495955,-1.1654284670273611,97.36746425403817,46.72514166495955,-1.1654284670273611,2.0,3.5232720850629975,3.4363992713485855E8,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59389079310353,12803.948785665312,1062085.2458153998,1030.5752014362658,7531021.620264073,-0.40021677115329757,0.9227858518807683,1.0,29.0,2351.7334,-1177.6794
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,133.28015789768463,793.2239745986645,84.8760471882758,940.021213731494,961.8855378962378,-26.66332244873047,-26.66332244873047,961.8855378962378,-26.66332244873047,-26.66332244873047,961.8855378962378,-26.66332244873047,-26.66332244873047,961.8855378962378,-26.66332244873047,-26.66332244873047,14.0,18.886965132753254,1.2842419356698462E10,0.0,0.0,1.129583903774089E7,0.0,0.0,0.0,0.0,0.0,0.0,51.0198557529412,41250.473791052675,1143351.3301665287,1069.276077618184,2.413631833218661E7,-0.8689783317874844,0.24190181200163147,6.0,85.0,2313.3635,-1740.3351
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.227826007614325,208.70076102735678,100.62738626566168,254.87131001179014,107.75660220479756,13.894495748355666,-0.5580154742117234,107.75660220479756,13.894495748355666,-0.5580154742117234,107.75660220479756,13.894495748355666,-0.5580154742117234,107.75660220479756,13.894495748355666,-0.5580154742117234,1.0,1.7537597996759369,2.1288998193032287E7,0.0,0.3566091908551253,2669365.3143095598,0.0,0.0,0.0,5.0,5.113875641762724,2.8123829162503343E7,-1.8777166451612848,4525.358883739886,105641.8652234689,325.02594546200294,785617.1837587694,-1.1759609061484446,0.5509822508403759,2.0,31.0,601.93176,-431.73523
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.18263985239046,241.06654401729395,155.12947226197107,301.50477480076995,243.2051836211773,-49.077242518716105,1.8276893773356875,243.2051836211773,-49.077242518716105,1.8276893773356875,243.2051836211773,-49.077242518716105,1.8276893773356875,243.2051836211773,-49.077242518716105,1.8276893773356875,1.0,1.4033241058691188,597614.7738635001,0.0,0.3529591970476349,4851501.34151138,1.0,0.8425361102306382,1.793365890991609E7,0.0,0.0,0.0,307.41119392857144,2860.2024593681185,120595.78479545057,347.2690380604792,679695.342449274,-1.1878869523857374,-0.6987097585255484,1.0,14.0,621.5698,-319.14368
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.687280898744156,300.41329356906687,152.30964679580418,327.47877140099,148.42252415454618,68.34784688246032,-6.892121395463178,148.42252415454618,68.34784688246032,-6.892121395463178,148.42252415454618,68.34784688246032,-6.892121395463178,148.42252415454618,68.34784688246032,-6.892121395463178,0.0,0.9994447991332792,324426.63544238626,0.0,0.0,1096547.9400954223,0.0,0.0,0.0,0.0,0.0,0.0,375.5246673846153,2780.7459652741413,99719.91609407363,315.7846039535076,734052.535139802,-1.250528006748821,-0.3899044400217389,1.0,13.0,779.27856,-198.89832
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.85550871277838,193.48651762986862,68.95145968034625,180.4841245035687,193.29532665944754,-30.21662124364707,-1.4793999582956587,200.72603390854147,21.954942961829374,-3.6225917570322963,200.72603390854147,21.954942961829374,-3.6225917570322963,200.72603390854147,21.954942961829374,-3.6225917570322963,1.0,0.9010008847426384,245301.31379851486,1.0,0.832580285766507,1.0194128858546857E7,0.0,0.0,0.0,0.0,0.0,0.0,-287.4917432352941,2620.0979370916884,30105.802758679965,173.51023819556,475149.8313807822,-1.624884749144848,0.32160208106013277,0.0,17.0,-29.910278,-485.81543
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,162.59380108734462,655.6714332818913,65.39135089595057,856.3200762806304,59.46361570553836,53.52822915203399,-1.5235820752202933,0.0,0.0,0.0,59.46361570553836,53.52822915203399,-1.5235820752202933,59.46361570553836,53.52822915203399,-1.5235820752202933,2.0,3.733532410876003,3.949437531416678E8,0.0,0.0,0.0,1.0,0.8615452802796059,1.2797480926478629E8,5.0,6.009120792958297,1.670072992953447E8,-6.104211135483902,12328.53012195428,904342.5451900719,950.9692661648282,6847769.972710585,-0.17806564878308873,0.6200285050290092,3.0,31.0,2138.9373,-1505.9875
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.894096856912423,233.68156342398248,103.53424412184766,281.2038659129344,116.93950331982842,57.894174454109645,-5.799095824687022,116.93950331982842,57.894174454109645,-5.799095824687022,116.93950331982842,57.894174454109645,-5.799095824687022,116.93950331982842,57.894174454109645,-5.799095824687022,1.0,0.9643438487819617,459054.5099410439,0.0,0.0,910321.4459528289,0.0,0.0,0.0,0.0,0.0,0.0,255.13985900000003,2266.546865701153,100903.44570156727,317.65302721927156,493763.8803489125,-1.6728587838219797,-0.23581935100237586,1.0,13.0,622.879,-231.62842
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.54912731052265,228.06179920140562,93.83836409052131,263.35076196502933,117.67074426308386,21.310841497543777,-0.9767249954850943,117.67074426308386,21.310841497543777,-0.9767249954850943,117.67074426308386,21.310841497543777,-0.9767249954850943,117.67074426308386,21.310841497543777,-0.9767249954850943,3.0,4.349275634346651,1.0492174922242633E8,0.0,0.0,660339.7252464101,1.0,0.8548471755969457,1.5278183657667601E7,0.0,0.0,0.0,-36.06555445600004,4549.068579139937,152944.4413757009,391.0811186642752,925438.970642957,-1.4713875502648819,0.3003155209265133,1.0,25.0,636.5753,-507.06482
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.331086233594384,322.2905631460672,133.2479913162647,379.4657263558371,149.50460369459756,82.25800572517744,-8.172048030323282,149.50460369459756,82.25800572517744,-8.172048030323282,149.50460369459756,82.25800572517744,-8.172048030323282,149.50460369459756,82.25800572517744,-8.172048030323282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.9197550769231,3047.85307637851,154805.7940496623,393.45367459163765,904998.8925347435,-1.6642567981818148,-0.18263394316714443,1.0,13.0,858.9386,-217.83142
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.654720342725156,286.16246846959814,109.42618322139086,320.10514410917807,122.69569919139212,71.29239422332807,-6.778841122211958,122.69569919139212,71.29239422332807,-6.778841122211958,122.69569919139212,71.29239422332807,-6.778841122211958,122.69569919139212,71.29239422332807,-6.778841122211958,2.0,1.47790753933942,116788.45435108492,0.0,0.0,1031729.7384513605,1.0,0.8362890225025899,2.486257361116118E7,0.0,0.0,0.0,362.85095407692313,2749.6041106968805,89591.91248305498,299.31908138816505,697701.5687354441,-1.6274758776182146,-0.21209994952613023,1.0,13.0,733.3557,-75.22888
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,217.31813926254583,340.35454399887135,84.81094554441405,388.3008985368301,133.93453418199852,-12.275323039956021,0.35344266192932583,133.93453418199852,-12.275323039956021,0.35344266192932583,133.93453418199852,-12.275323039956021,0.35344266192932583,133.93453418199852,-12.275323039956021,0.35344266192932583,10.0,11.503234735535386,2.02764960294827E7,0.0,0.3519943307871637,7259041.763289639,0.0,0.0,0.0,0.0,0.0,0.0,-103.0504766126,5947.375594986115,100675.43352219475,317.29392292036533,1459915.0709365709,0.257736006501021,-1.170308626100992,2.0,50.0,319.74792,-851.4862
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.79711471335805,341.39841438845417,200.7661075215865,435.1924060584933,214.56074477785342,66.63602022509292,-4.949862260048526,214.56074477785342,66.63602022509292,-4.949862260048526,214.56074477785342,66.63602022509292,-4.949862260048526,214.56074477785342,66.63602022509292,-4.949862260048526,0.0,0.7757894853266764,3664798.5272166436,1.0,0.8149142024597026,5.1949001566876784E7,1.0,0.8299207050596551,3.2549787363226723E7,0.0,0.0,0.0,617.1682854117647,5305.037472949169,82845.72279866351,287.8293292884926,1916756.7969207251,-1.2096360766208893,-0.29318024695444217,0.0,17.0,1032.962,56.497192
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.50007945532552,290.85872793277827,80.94517343398415,299.4941851122702,41.93335380575422,36.481302696198384,-1.5638770873100114,41.93335380575422,36.481302696198384,-1.5638770873100114,41.93335380575422,36.481302696198384,-1.5638770873100114,41.93335380575422,36.481302696198384,-1.5638770873100114,1.0,1.9124494127683813,4.630526044795379E7,0.0,0.0,121487.39040247057,0.0,0.0,0.0,0.0,0.0,0.0,-13.039496304347834,4259.3231737484375,168301.1691596122,410.24525488981857,929923.1414096833,-0.8523132350154223,0.6711911325105236,3.0,23.0,826.71204,-523.58093
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,238.15226867067346,636.6897569617086,103.00149626783976,707.83955728575,121.46339250380925,35.975671264617176,-0.9265713978588508,121.46339250380925,35.975671264617176,-0.9265713978588508,121.46339250380925,35.975671264617176,-0.9265713978588508,121.46339250380925,35.975671264617176,-0.9265713978588508,2.0,3.549204627796282,3.1453743634156126E8,0.0,NaN,0.0,1.0,0.8433798756631317,1.2098626490868516E8,0.0,0.0,0.0,-33.70696296666664,11366.500467754982,692588.088471243,832.2187744044489,5210928.501232358,-0.7864479862173113,0.6070232507034988,2.0,30.0,1619.3848,-1209.906
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.605517627734672,201.76867369523904,92.41492232388325,209.5864378892838,159.1668907843382,-4.642801026010886,0.06015147139156418,159.1668907843382,-4.642801026010886,0.06015147139156418,159.1668907843382,-4.642801026010886,0.06015147139156418,159.1668907843382,-4.642801026010886,0.06015147139156418,0.0,0.0,0.0,1.0,0.8854524964540667,8182.567461715512,0.0,0.0,0.0,0.0,0.0,0.0,44.331921064556944,7968.477508119301,56905.63379792942,238.54901760000902,1144826.2577891399,-0.3242091327786021,0.6107990503279498,8.0,79.0,575.7477,-366.47644
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23.192072673792634,176.517918874923,62.55940621941769,196.10465284599442,22.08992433369957,0.33925683706016585,-0.0011784297487358597,22.08992433369957,0.33925683706016585,-0.0011784297487358597,22.08992433369957,0.33925683706016585,-0.0011784297487358597,22.08992433369957,0.33925683706016585,-0.0011784297487358597,27.0,34.52741083544145,4.0350941683364546E8,0.0,0.3485899600799775,910449.245546454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
